"","sta.nm","Vehicle.types","hh","day","dur.v.use.sta","rank"
"427","강릉휴게소(인천)","화물차","22시","수",0,301
"428","강릉휴게소(인천)","화물차","22시","목",0.46,470
"429","강릉휴게소(인천)","화물차","22시","토",0,446.5
"430","강릉휴게소(인천)","화물차","23시","수",0,301
"431","강릉휴게소(인천)","화물차","23시","목",0.283166666666667,457
"432","강릉휴게소(인천)","화물차","23시","토",0,446.5
"433","강천산휴게소(광주)","승용차","0시","수",3.21833333333333,486
"434","강천산휴게소(광주)","승용차","0시","목",15.4983333333333,2442
"435","강천산휴게소(광주)","승용차","0시","토",7.62483333333333,605
"436","강천산휴게소(광주)","승용차","1시","수",15.295,2442.5
"437","강천산휴게소(광주)","승용차","1시","목",15.3678333333333,2410.5
"438","강천산휴게소(광주)","승용차","1시","토",18.0715,3001
"439","강천산휴게소(광주)","승용차","2시","수",2.01633333333333,410
"440","강천산휴게소(광주)","승용차","2시","목",14.4688333333333,2179
"441","강천산휴게소(광주)","승용차","2시","토",16.4791666666667,2596
"442","강천산휴게소(광주)","승용차","3시","수",0,169.5
"443","강천산휴게소(광주)","승용차","3시","목",0,112
"444","강천산휴게소(광주)","승용차","3시","토",2.12983333333333,187
"445","강천산휴게소(광주)","승용차","4시","수",13.7496666666667,2084
"446","강천산휴게소(광주)","승용차","4시","목",1.783,289
"447","강천산휴게소(광주)","승용차","4시","토",37.565,4219
"448","강천산휴게소(광주)","승용차","5시","수",0,169.5
"449","강천산휴게소(광주)","승용차","5시","목",68.2386666666667,4358
"450","강천산휴게소(광주)","승용차","5시","토",21.1266666666667,3598
"451","강천산휴게소(광주)","승용차","6시","수",0,169.5
"452","강천산휴게소(광주)","승용차","6시","목",5.17983333333333,531
"453","강천산휴게소(광주)","승용차","6시","토",10.335,986
"454","강천산휴게소(광주)","승용차","7시","수",5.08733333333333,653
"455","강천산휴게소(광주)","승용차","7시","목",4.52833333333333,472
"456","강천산휴게소(광주)","승용차","7시","토",15.2648333333333,2232
"457","강천산휴게소(광주)","승용차","8시","수",23.5453333333333,3761
"458","강천산휴게소(광주)","승용차","8시","목",12.344,1647
"459","강천산휴게소(광주)","승용차","8시","토",16.4763333333333,2595
"460","강천산휴게소(광주)","승용차","9시","수",14.4366666666667,2242
"461","강천산휴게소(광주)","승용차","9시","목",6.70983333333333,685
"462","강천산휴게소(광주)","승용차","9시","토",14.6645,2057
"463","강천산휴게소(광주)","승용차","10시","수",12.6441666666667,1848
"464","강천산휴게소(광주)","승용차","10시","목",9.95983333333333,1133
"465","강천산휴게소(광주)","승용차","10시","토",13.6738333333333,1763
"466","강천산휴게소(광주)","승용차","11시","수",15.7633333333333,2554
"467","강천산휴게소(광주)","승용차","11시","목",22.742,3676
"468","강천산휴게소(광주)","승용차","11시","토",17.333,2823
"469","강천산휴게소(광주)","승용차","12시","수",24.5813333333333,3850
"470","강천산휴게소(광주)","승용차","12시","목",23.4601666666667,3735
"471","강천산휴게소(광주)","승용차","12시","토",18.8323333333333,3183
"472","강천산휴게소(광주)","승용차","13시","수",24.2651666666667,3823
"473","강천산휴게소(광주)","승용차","13시","목",30.4413333333333,4088
"474","강천산휴게소(광주)","승용차","13시","토",25.8986666666667,3986
"475","강천산휴게소(광주)","승용차","14시","수",10.2551666666667,1376
"476","강천산휴게소(광주)","승용차","14시","목",22.7131666666667,3673
"477","강천산휴게소(광주)","승용차","14시","토",26.1426666666667,3994
"478","강천산휴게소(광주)","승용차","15시","수",25.5521666666667,3912
"479","강천산휴게소(광주)","승용차","15시","목",19.3805,3269
"480","강천산휴게소(광주)","승용차","15시","토",25.231,3954
"481","강천산휴게소(광주)","승용차","16시","수",15.0241666666667,2390
"482","강천산휴게소(광주)","승용차","16시","목",17.5841666666667,2934.5
"483","강천산휴게소(광주)","승용차","16시","토",24.1076666666667,3889
"484","강천산휴게소(광주)","승용차","17시","수",12.8381666666667,1892
"485","강천산휴게소(광주)","승용차","17시","목",11.1941666666667,1380
"486","강천산휴게소(광주)","승용차","17시","토",19.4118333333333,3301
"487","강천산휴게소(광주)","승용차","18시","수",13.5096666666667,2039
"488","강천산휴게소(광주)","승용차","18시","목",13.0271666666667,1812
"489","강천산휴게소(광주)","승용차","18시","토",19.6131666666667,3344
"490","강천산휴게소(광주)","승용차","19시","수",8.9525,1153
"491","강천산휴게소(광주)","승용차","19시","목",6.80466666666667,696
"492","강천산휴게소(광주)","승용차","19시","토",16.1675,2500
"493","강천산휴게소(광주)","승용차","20시","수",8.96433333333333,1156
"494","강천산휴게소(광주)","승용차","20시","목",11.1085,1361
"495","강천산휴게소(광주)","승용차","20시","토",10.5081666666667,1024
"496","강천산휴게소(광주)","승용차","21시","수",0.852166666666667,374
"497","강천산휴게소(광주)","승용차","21시","목",11.8915,1538
"498","강천산휴게소(광주)","승용차","21시","토",11.5601666666667,1242
"499","강천산휴게소(광주)","승용차","22시","수",5.03666666666667,646
"500","강천산휴게소(광주)","승용차","22시","목",17.1371666666667,2828
"501","강천산휴게소(광주)","승용차","22시","토",20.3286666666667,3472
"502","강천산휴게소(광주)","승용차","23시","수",5.75466666666667,729
"503","강천산휴게소(광주)","승용차","23시","목",8.496,908
"504","강천산휴게소(광주)","승용차","23시","토",9.18,817
"505","강천산휴게소(광주)","버스","0시","수",0,808
"506","강천산휴게소(광주)","버스","0시","목",0,663.5
"507","강천산휴게소(광주)","버스","0시","토",0,739.5
"508","강천산휴게소(광주)","버스","1시","수",0,808
"509","강천산휴게소(광주)","버스","1시","목",0,663.5
"510","강천산휴게소(광주)","버스","1시","토",32.5621666666667,3940
"511","강천산휴게소(광주)","버스","2시","수",0,808
"512","강천산휴게소(광주)","버스","2시","목",0,663.5
"513","강천산휴게소(광주)","버스","2시","토",5.94616666666667,1836
"514","강천산휴게소(광주)","버스","3시","수",28.5816666666667,3729
"515","강천산휴게소(광주)","버스","3시","목",0,663.5
"516","강천산휴게소(광주)","버스","3시","토",64.8128333333333,4240
"517","강천산휴게소(광주)","버스","4시","수",0,808
"518","강천산휴게소(광주)","버스","4시","목",2.29,1478
"519","강천산휴게소(광주)","버스","4시","토",21.1816666666667,3565
"520","강천산휴게소(광주)","버스","5시","수",4.33166666666667,1902
"521","강천산휴게소(광주)","버스","5시","목",0,663.5
"522","강천산휴게소(광주)","버스","5시","토",93.5756666666667,4316
"523","강천산휴게소(광주)","버스","6시","수",21.3491666666667,3408
"524","강천산휴게소(광주)","버스","6시","목",24.1841666666667,3408
"525","강천산휴게소(광주)","버스","6시","토",0,739.5
"526","강천산휴게소(광주)","버스","7시","수",18.6166666666667,3228
"527","강천산휴게소(광주)","버스","7시","목",16.8633333333333,2906
"528","강천산휴게소(광주)","버스","7시","토",10.8503333333333,2447
"529","강천산휴게소(광주)","버스","8시","수",0,808
"530","강천산휴게소(광주)","버스","8시","목",6.675,1811
"531","강천산휴게소(광주)","버스","8시","토",14.8533333333333,3008
"532","강천산휴게소(광주)","버스","9시","수",8.09,2190
"533","강천산휴게소(광주)","버스","9시","목",20.8433333333333,3206.5
"534","강천산휴게소(광주)","버스","9시","토",7.018,1926
"535","강천산휴게소(광주)","버스","10시","수",20.044,3326
"536","강천산휴게소(광주)","버스","10시","목",9.97333333333333,2149
"537","강천산휴게소(광주)","버스","10시","토",18.0841666666667,3362
"538","강천산휴게소(광주)","버스","11시","수",10.4366666666667,2415
"539","강천산휴게소(광주)","버스","11시","목",11.7975,2376
"540","강천산휴게소(광주)","버스","11시","토",7.60533333333333,1992
"541","강천산휴게소(광주)","버스","12시","수",3.55333333333333,1841.5
"542","강천산휴게소(광주)","버스","12시","목",29.3511666666667,3618
"543","강천산휴게소(광주)","버스","12시","토",7.71883333333333,2010
"544","강천산휴게소(광주)","버스","13시","수",10.2088333333333,2392
"545","강천산휴게소(광주)","버스","13시","목",26.42,3516
"546","강천산휴게소(광주)","버스","13시","토",0,739.5
"547","강천산휴게소(광주)","버스","14시","수",0,808
"548","강천산휴게소(광주)","버스","14시","목",1.28333333333333,1432
"549","강천산휴게소(광주)","버스","14시","토",0,739.5
"550","강천산휴게소(광주)","버스","15시","수",5.85983333333333,2011
"551","강천산휴게소(광주)","버스","15시","목",4.805,1659
"552","강천산휴게소(광주)","버스","15시","토",4.79283333333333,1754
"553","강천산휴게소(광주)","버스","16시","수",0,808
"554","강천산휴게소(광주)","버스","16시","목",4.11666666666667,1590
"555","강천산휴게소(광주)","버스","16시","토",83.8775,4291
"556","강천산휴게소(광주)","버스","17시","수",23.3423333333333,3514
"557","강천산휴게소(광주)","버스","17시","목",51.2885,4117
"558","강천산휴게소(광주)","버스","17시","토",9.8665,2294
"559","강천산휴게소(광주)","버스","18시","수",0,808
"560","강천산휴게소(광주)","버스","18시","목",0,663.5
"561","강천산휴게소(광주)","버스","18시","토",18.8905,3426
"562","강천산휴게소(광주)","버스","19시","수",24.1145,3563
"563","강천산휴게소(광주)","버스","19시","목",6.66233333333333,1809
"564","강천산휴게소(광주)","버스","19시","토",10.6966666666667,2418.5
"565","강천산휴게소(광주)","버스","20시","수",0,808
"566","강천산휴게소(광주)","버스","20시","목",0,663.5
"567","강천산휴게소(광주)","버스","20시","토",25.1611666666667,3756
"568","강천산휴게소(광주)","버스","21시","수",18.6303333333333,3230
"569","강천산휴게소(광주)","버스","21시","목",0,663.5
"570","강천산휴게소(광주)","버스","21시","토",24.8056666666667,3738
"571","강천산휴게소(광주)","버스","22시","수",0,808
"572","강천산휴게소(광주)","버스","22시","목",0,663.5
"573","강천산휴게소(광주)","버스","22시","토",2.36416666666667,1625
"574","강천산휴게소(광주)","버스","23시","수",0,808
"575","강천산휴게소(광주)","버스","23시","목",0.972333333333333,1415
"576","강천산휴게소(광주)","버스","23시","토",0,739.5
"577","강천산휴게소(광주)","화물차","0시","수",0,301
"578","강천산휴게소(광주)","화물차","0시","목",10.01,986
"579","강천산휴게소(광주)","화물차","0시","토",0,446.5
"580","강천산휴게소(광주)","화물차","1시","수",0,301
"581","강천산휴게소(광주)","화물차","1시","목",4.6395,638
"582","강천산휴게소(광주)","화물차","1시","토",4.91083333333333,1190
"583","강천산휴게소(광주)","화물차","2시","수",0,301
"584","강천산휴게소(광주)","화물차","2시","목",68.8856666666667,4130
"585","강천산휴게소(광주)","화물차","2시","토",19.2803333333333,2356
"586","강천산휴게소(광주)","화물차","3시","수",0,301
"587","강천산휴게소(광주)","화물차","3시","목",32.4981666666667,3117
"588","강천산휴게소(광주)","화물차","3시","토",0,446.5
"589","강천산휴게소(광주)","화물차","4시","수",23.0083333333333,2377
"590","강천산휴게소(광주)","화물차","4시","목",31.2591666666667,3027
"591","강천산휴게소(광주)","화물차","4시","토",2.26483333333333,1019
"592","강천산휴게소(광주)","화물차","5시","수",67.3788333333333,4135
"593","강천산휴게소(광주)","화물차","5시","목",10.045,991
"594","강천산휴게소(광주)","화물차","5시","토",20.86,2494
"595","강천산휴게소(광주)","화물차","6시","수",14.0416666666667,1503
"596","강천산휴게소(광주)","화물차","6시","목",14.0011666666667,1320
"597","강천산휴게소(광주)","화물차","6시","토",11.9915,1742
"598","강천산휴게소(광주)","화물차","7시","수",7.79666666666667,1014.5
"599","강천산휴게소(광주)","화물차","7시","목",40.25,3575
"600","강천산휴게소(광주)","화물차","7시","토",11.5026666666667,1700
"601","강천산휴게소(광주)","화물차","8시","수",13.2566666666667,1432
"602","강천산휴게소(광주)","화물차","8시","목",10.6888333333333,1033
"603","강천산휴게소(광주)","화물차","8시","토",4.92883333333333,1194
"604","강천산휴게소(광주)","화물차","9시","수",58.5588333333333,4027
"605","강천산휴게소(광주)","화물차","9시","목",14.13,1331
"606","강천산휴게소(광주)","화물차","9시","토",4.62333333333333,1160
"607","강천산휴게소(광주)","화물차","10시","수",8.56666666666667,1062
"608","강천산휴게소(광주)","화물차","10시","목",38.59,3486
"609","강천산휴게소(광주)","화물차","10시","토",5.05166666666667,1196
"610","강천산휴게소(광주)","화물차","11시","수",24.792,2527
"611","강천산휴게소(광주)","화물차","11시","목",18.6683333333333,1782.5
"612","강천산휴게소(광주)","화물차","11시","토",16.49,2103
"613","강천산휴게소(광주)","화물차","12시","수",49.8871666666667,3865
"614","강천산휴게소(광주)","화물차","12시","목",21.4533333333333,2069
"615","강천산휴게소(광주)","화물차","12시","토",22.7945,2660
"616","강천산휴게소(광주)","화물차","13시","수",28.0845,2826
"617","강천산휴게소(광주)","화물차","13시","목",32.526,3118
"618","강천산휴게소(광주)","화물차","13시","토",26.495,2912
